Date,gold_close,oil_close
2014-10-02,1214.199951171875,91.01000213623048
2014-10-03,1192.199951171875,89.73999786376953
2014-10-06,1206.699951171875,90.33999633789062
2014-10-07,1211.699951171875,88.8499984741211
2014-10-08,1205.300048828125,87.30999755859375
2014-10-09,1224.5999755859375,85.7699966430664
2014-10-10,1221.0,85.81999969482422
2014-10-13,1229.300048828125,85.73999786376953
2014-10-14,1233.5999755859375,81.83999633789062
2014-10-15,1244.0999755859375,81.77999877929688
2014-10-16,1240.5,82.69999694824219
2014-10-17,1238.300048828125,82.75
2014-10-20,1244.0,82.70999908447266
2014-10-21,1251.0,82.80999755859375
2014-10-22,1244.800048828125,80.5199966430664
2014-10-23,1228.5,82.08999633789062
2014-10-24,1231.199951171875,81.01000213623047
2014-10-27,1229.0999755859375,81.0
2014-10-28,1229.199951171875,81.41999816894531
2014-10-29,1224.300048828125,82.19999694824219
2014-10-30,1198.0999755859375,81.12000274658203
2014-10-31,1171.0999755859375,80.54000091552734
2014-11-03,1169.4000244140625,78.77999877929688
2014-11-04,1167.4000244140625,77.19000244140625
2014-11-05,1145.4000244140625,78.68000030517578
2014-11-06,1142.300048828125,77.91000366210938
2014-11-07,1169.5999755859375,78.6500015258789
2014-11-10,1159.5999755859375,77.4000015258789
2014-11-11,1162.800048828125,77.94000244140625
2014-11-12,1158.9000244140625,77.18000030517578
2014-11-13,1161.0999755859375,74.20999908447266
2014-11-14,1185.0,75.81999969482422
2014-11-17,1183.0,75.63999938964844
2014-11-18,1196.699951171875,74.61000061035156
2014-11-19,1193.5999755859375,74.58000183105469
2014-11-20,1190.699951171875,75.58000183105469
2014-11-21,1197.5,76.51000213623047
2014-11-24,1195.5,75.77999877929688
2014-11-25,1197.0999755859375,74.08999633789062
2014-11-26,1196.5999755859375,73.69000244140625
2014-11-28,1175.199951171875,66.1500015258789
2014-12-01,1218.0,69.0
2014-12-02,1199.199951171875,66.87999725341797
2014-12-03,1208.5,67.37999725341797
2014-12-04,1207.5,66.80999755859375
2014-12-05,1190.0999755859375,65.83999633789062
2014-12-08,1194.699951171875,63.04999923706055
2014-12-09,1231.5,63.81999969482422
2014-12-10,1228.9000244140625,60.93999862670898
2014-12-11,1225.0999755859375,59.95000076293945
2014-12-12,1222.0,57.810001373291016
2014-12-15,1207.199951171875,55.90999984741211
2014-12-16,1193.9000244140625,55.93000030517578
2014-12-17,1194.300048828125,56.470001220703125
2014-12-18,1194.699951171875,54.11000061035156
2014-12-19,1195.9000244140625,56.52000045776367
2014-12-22,1179.699951171875,55.2599983215332
2014-12-23,1177.9000244140625,57.119998931884766
2014-12-24,1173.5,55.84000015258789
2014-12-26,1195.300048828125,54.72999954223633
2014-12-29,1181.699951171875,53.61000061035156
2014-12-30,1200.199951171875,54.119998931884766
2014-12-31,1183.9000244140625,53.27000045776367
2015-01-02,1186.0,52.68999862670898
2015-01-05,1203.9000244140625,50.040000915527344
2015-01-06,1219.300048828125,47.93000030517578
2015-01-07,1210.5999755859375,48.650001525878906
2015-01-08,1208.4000244140625,48.790000915527344
2015-01-09,1216.0,48.36000061035156
2015-01-12,1232.699951171875,46.06999969482422
2015-01-13,1234.300048828125,45.88999938964844
2015-01-14,1234.4000244140625,48.47999954223633
2015-01-15,1264.699951171875,46.25
2015-01-16,1276.9000244140625,48.68999862670898
2015-01-20,1294.199951171875,46.38999938964844
2015-01-21,1293.699951171875,47.77999877929688
2015-01-22,1300.699951171875,46.310001373291016
2015-01-23,1292.5999755859375,45.59000015258789
2015-01-26,1279.4000244140625,45.150001525878906
2015-01-27,1291.699951171875,46.22999954223633
2015-01-28,1285.9000244140625,44.45000076293945
2015-01-29,1254.5999755859375,44.52999877929688
2015-01-30,1278.5,48.2400016784668
2015-02-02,1276.199951171875,49.56999969482422
2015-02-03,1259.699951171875,53.04999923706055
2015-02-04,1263.800048828125,48.45000076293945
2015-02-05,1262.0,50.47999954223633
2015-02-06,1233.9000244140625,51.68999862670898
2015-02-09,1240.800048828125,52.86000061035156
2015-02-10,1231.5999755859375,50.02000045776367
2015-02-11,1219.0,48.84000015258789
2015-02-12,1220.0999755859375,51.209999084472656
2015-02-13,1226.5,52.77999877929688
2015-02-17,1208.0999755859375,53.52999877929688
2015-02-18,1199.699951171875,52.13999938964844
2015-02-19,1207.0999755859375,51.15999984741211
2015-02-20,1204.4000244140625,50.34000015258789
2015-02-23,1200.300048828125,49.45000076293945
2015-02-24,1196.9000244140625,49.27999877929688
2015-02-25,1201.0,50.9900016784668
2015-02-26,1209.5999755859375,48.16999816894531
2015-02-27,1212.5999755859375,49.7599983215332
2015-03-02,1207.699951171875,49.59000015258789
2015-03-03,1204.0,50.52000045776367
2015-03-04,1200.5999755859375,51.52999877929688
2015-03-05,1195.9000244140625,50.7599983215332
2015-03-06,1164.0999755859375,49.61000061035156
2015-03-09,1166.4000244140625,50.0
2015-03-10,1160.0999755859375,48.290000915527344
2015-03-11,1150.699951171875,48.16999816894531
2015-03-12,1152.0999755859375,47.04999923706055
2015-03-13,1152.5999755859375,44.84000015258789
2015-03-16,1153.300048828125,43.880001068115234
2015-03-17,1148.300048828125,43.459999084472656
2015-03-18,1151.4000244140625,44.65999984741211
2015-03-19,1169.0999755859375,43.959999084472656
2015-03-20,1184.800048828125,45.720001220703125
2015-03-23,1188.0,47.45000076293945
2015-03-24,1191.699951171875,47.5099983215332
2015-03-25,1197.300048828125,49.209999084472656
2015-03-26,1205.0999755859375,51.43000030517578
2015-03-27,1199.800048828125,48.869998931884766
2015-03-30,1184.800048828125,48.68000030517578
2015-03-31,1183.0999755859375,47.59999847412109
2015-04-01,1208.0999755859375,50.09000015258789
2015-04-02,1200.9000244140625,49.13999938964844
2015-04-06,1218.5999755859375,52.13999938964844
2015-04-07,1210.5999755859375,53.97999954223633
2015-04-08,1203.0999755859375,50.41999816894531
2015-04-09,1193.5999755859375,50.790000915527344
2015-04-10,1204.5999755859375,51.63999938964844
2015-04-13,1199.300048828125,51.90999984741211
2015-04-14,1192.800048828125,53.290000915527344
2015-04-15,1201.5,56.38999938964844
2015-04-16,1198.0,56.709999084472656
2015-04-17,1202.9000244140625,55.7400016784668
2015-04-20,1193.5,56.380001068115234
2015-04-21,1202.9000244140625,55.2599983215332
2015-04-22,1186.9000244140625,56.15999984741211
2015-04-23,1194.4000244140625,57.7400016784668
2015-04-24,1175.199951171875,57.150001525878906
2015-04-27,1203.300048828125,56.9900016784668
2015-04-28,1214.0,57.060001373291016
2015-04-29,1209.800048828125,58.58000183105469
2015-04-30,1182.4000244140625,59.630001068115234
2015-05-01,1174.5,59.150001525878906
2015-05-04,1186.800048828125,58.93000030517578
2015-05-05,1193.199951171875,60.400001525878906
2015-05-06,1190.300048828125,60.93000030517578
2015-05-07,1182.4000244140625,58.93999862670898
2015-05-08,1189.0999755859375,59.38999938964844
2015-05-11,1183.199951171875,59.25
2015-05-12,1192.5999755859375,60.75
2015-05-13,1218.4000244140625,60.5
2015-05-14,1225.4000244140625,59.880001068115234
2015-05-15,1225.5,59.68999862670898
2015-05-18,1227.800048828125,59.43000030517578
2015-05-19,1206.9000244140625,57.2599983215332
2015-05-20,1208.9000244140625,58.97999954223633
2015-05-21,1204.4000244140625,60.720001220703125
2015-05-22,1204.300048828125,59.720001220703125
2015-05-26,1187.199951171875,58.02999877929688
2015-05-27,1185.9000244140625,57.5099983215332
2015-05-28,1188.0999755859375,57.68000030517578
2015-05-29,1189.4000244140625,60.29999923706055
2015-06-01,1188.300048828125,60.20000076293945
2015-06-02,1194.0999755859375,61.2599983215332
2015-06-03,1184.699951171875,59.63999938964844
2015-06-04,1174.9000244140625,58.0
2015-06-05,1167.800048828125,59.130001068115234
2015-06-08,1173.199951171875,58.13999938964844
2015-06-09,1177.300048828125,60.13999938964844
2015-06-10,1186.0999755859375,61.43000030517578
2015-06-11,1179.9000244140625,60.77000045776367
2015-06-12,1178.800048828125,59.959999084472656
2015-06-15,1185.300048828125,59.52000045776367
2015-06-16,1180.5,59.970001220703125
2015-06-17,1176.4000244140625,59.91999816894531
2015-06-18,1201.5,60.45000076293945
2015-06-19,1201.5,59.61000061035156
2015-06-22,1183.699951171875,59.68000030517578
2015-06-23,1176.199951171875,61.0099983215332
2015-06-24,1172.5999755859375,60.27000045776367
2015-06-25,1171.5,59.70000076293945
2015-06-26,1172.9000244140625,59.630001068115234
2015-06-29,1178.5,58.33000183105469
2015-06-30,1171.5,59.470001220703125
2015-07-01,1169.0,56.959999084472656
2015-07-02,1163.0,56.93000030517578
2015-07-06,1172.9000244140625,52.52999877929688
2015-07-07,1152.4000244140625,52.33000183105469
2015-07-08,1163.300048828125,51.650001525878906
2015-07-09,1159.0,52.77999877929688
2015-07-10,1157.699951171875,52.7400016784668
2015-07-13,1155.199951171875,52.20000076293945
2015-07-14,1153.300048828125,53.040000915527344
2015-07-15,1147.199951171875,51.40999984741211
2015-07-16,1143.800048828125,50.90999984741211
2015-07-17,1131.800048828125,50.88999938964844
2015-07-20,1106.699951171875,50.150001525878906
2015-07-21,1103.4000244140625,50.36000061035156
2015-07-22,1091.4000244140625,49.18999862670898
2015-07-23,1094.0,48.45000076293945
2015-07-24,1085.5999755859375,48.13999938964844
2015-07-27,1096.5,47.38999938964844
2015-07-28,1096.300048828125,47.97999954223633
2015-07-29,1092.699951171875,48.790000915527344
2015-07-30,1088.4000244140625,48.52000045776367
2015-07-31,1094.9000244140625,47.119998931884766
2015-08-03,1089.4000244140625,45.16999816894531
2015-08-04,1090.699951171875,45.7400016784668
2015-08-05,1085.699951171875,45.150001525878906
2015-08-06,1090.199951171875,44.65999984741211
2015-08-07,1094.0999755859375,43.869998931884766
2015-08-10,1104.199951171875,44.959999084472656
2015-08-11,1107.5999755859375,43.08000183105469
2015-08-12,1123.199951171875,43.29999923706055
2015-08-13,1115.699951171875,42.22999954223633
2015-08-14,1112.9000244140625,42.5
2015-08-17,1118.5999755859375,41.869998931884766
2015-08-18,1117.0999755859375,42.619998931884766
2015-08-19,1128.0999755859375,40.79999923706055
2015-08-20,1153.0,41.13999938964844
2015-08-21,1159.5999755859375,40.45000076293945
2015-08-24,1153.4000244140625,38.2400016784668
2015-08-25,1138.199951171875,39.310001373291016
2015-08-26,1124.5999755859375,38.59999847412109
2015-08-27,1122.4000244140625,42.560001373291016
2015-08-28,1133.0999755859375,45.220001220703125
2015-08-31,1131.5999755859375,49.20000076293945
2015-09-01,1138.699951171875,45.40999984741211
2015-09-02,1132.5,46.25
2015-09-03,1123.699951171875,46.75
2015-09-04,1120.5999755859375,46.04999923706055
2015-09-08,1120.4000244140625,45.93999862670898
2015-09-09,1102.199951171875,44.150001525878906
2015-09-10,1109.5,45.91999816894531
2015-09-11,1103.5,44.630001068115234
2015-09-14,1107.699951171875,44.0
2015-09-15,1102.800048828125,44.59000015258789
2015-09-16,1119.199951171875,47.150001525878906
2015-09-17,1117.300048828125,46.900001525878906
2015-09-18,1138.0999755859375,44.68000030517578
2015-09-21,1133.0999755859375,46.68000030517578
2015-09-22,1125.0,45.83000183105469
2015-09-23,1131.5999755859375,44.47999954223633
2015-09-24,1153.800048828125,44.90999984741211
2015-09-25,1146.0,45.70000076293945
2015-09-28,1132.0,44.43000030517578
2015-09-29,1127.0999755859375,45.22999954223633
2015-09-30,1115.5,45.09000015258789
2015-10-01,1114.199951171875,44.7400016784668
2015-10-02,1137.0999755859375,45.540000915527344
2015-10-05,1138.0999755859375,46.2599983215332
2015-10-06,1146.800048828125,48.52999877929688
2015-10-07,1149.0,47.810001373291016
2015-10-08,1144.699951171875,49.43000030517578
2015-10-09,1156.300048828125,49.630001068115234
2015-10-12,1164.9000244140625,47.09999847412109
2015-10-13,1165.800048828125,46.65999984741211
2015-10-14,1180.0999755859375,46.63999938964844
2015-10-15,1187.9000244140625,46.380001068115234
2015-10-16,1183.5999755859375,47.2599983215332
2015-10-19,1173.300048828125,45.88999938964844
2015-10-20,1178.0,45.54999923706055
2015-10-21,1167.5999755859375,45.20000076293945
2015-10-22,1166.5999755859375,45.380001068115234
2015-10-23,1163.300048828125,44.59999847412109
2015-10-26,1167.0,43.97999954223633
2015-10-27,1166.800048828125,43.20000076293945
2015-10-28,1177.0999755859375,45.93999862670898
2015-10-29,1147.199951171875,46.060001373291016
2015-10-30,1141.5,46.59000015258789
2015-11-02,1135.800048828125,46.13999938964844
2015-11-03,1114.199951171875,47.900001525878906
2015-11-04,1106.5,46.31999969482422
2015-11-05,1104.4000244140625,45.20000076293945
2015-11-06,1087.5999755859375,44.290000915527344
2015-11-09,1087.9000244140625,43.869998931884766
2015-11-10,1088.199951171875,44.209999084472656
2015-11-11,1084.699951171875,42.93000030517578
2015-11-12,1080.800048828125,41.75
2015-11-13,1080.800048828125,40.7400016784668
2015-11-16,1083.699951171875,41.7400016784668
2015-11-17,1068.699951171875,40.66999816894531
2015-11-18,1068.800048828125,40.75
2015-11-19,1078.0,40.540000915527344
2015-11-20,1076.4000244140625,40.38999938964844
2015-11-23,1066.800048828125,41.75
2015-11-24,1074.300048828125,42.869998931884766
2015-11-25,1070.5,43.040000915527344
2015-11-27,1056.199951171875,41.709999084472656
2015-11-30,1065.800048828125,41.650001525878906
2015-12-01,1063.800048828125,41.84999847412109
2015-12-02,1054.199951171875,39.93999862670898
2015-12-03,1061.699951171875,41.08000183105469
2015-12-04,1084.5,39.970001220703125
2015-12-07,1076.4000244140625,37.650001525878906
2015-12-08,1076.300048828125,37.5099983215332
2015-12-09,1077.5999755859375,37.15999984741211
2015-12-10,1073.0999755859375,36.7599983215332
2015-12-11,1076.9000244140625,35.619998931884766
2015-12-14,1064.699951171875,36.310001373291016
2015-12-15,1062.9000244140625,37.34999847412109
2015-12-16,1078.0,35.52000045776367
2015-12-17,1050.800048828125,34.95000076293945
2015-12-18,1066.199951171875,34.72999954223633
2015-12-21,1081.9000244140625,34.7400016784668
2015-12-22,1074.800048828125,36.13999938964844
2015-12-23,1069.4000244140625,37.5
2015-12-24,1077.199951171875,38.09999847412109
2015-12-28,1070.5,36.810001373291016
2015-12-29,1077.5,37.869998931884766
2015-12-30,1060.0999755859375,36.59999847412109
2015-12-31,1060.300048828125,37.040000915527344
2016-01-04,1075.0999755859375,36.7599983215332
2016-01-05,1078.4000244140625,35.970001220703125
2016-01-06,1091.9000244140625,33.970001220703125
2016-01-07,1107.699951171875,33.27000045776367
2016-01-08,1097.800048828125,33.15999984741211
2016-01-11,1096.5,31.40999984741211
